mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms,zcr,centroid,label
-341.29907,47.366413,-24.843473,19.077251,-23.022156,13.003903,-9.449893,16.851952,-5.673615,16.065125,-22.817842,6.790675,-5.999624,0.022608023,0.20804912860576924,3011.0034923912453,3
-322.48657,57.84314,-26.802193,21.252975,-26.712967,14.12655,-13.648639,15.899978,-5.5936494,13.462392,-24.046463,6.554297,-8.244552,0.024504738,0.22396334134615384,3106.9908929556113,3
-327.1412,53.190956,-26.141928,16.51785,-22.380718,13.13501,-9.519272,11.456523,-6.290639,13.162858,-22.882038,6.5241065,-5.3188043,0.02394902,0.21741286057692308,3067.2198638908762,3
-327.09308,50.86924,-31.19342,15.800316,-24.166462,15.900691,-12.560654,14.055996,-7.313941,14.332837,-23.115013,6.0442452,-4.881619,0.023490008,0.23268479567307693,3186.259511594432,3
-353.10464,36.286945,-27.8637,14.031542,-25.716402,12.291287,-12.914843,16.344193,-7.4514694,15.300915,-23.463161,5.607849,-6.2105217,0.02245301,0.23529522235576922,3120.871152278448,3
-343.24844,44.059814,-29.833414,17.96618,-19.962069,13.735262,-14.473102,12.276762,-6.4020667,9.618372,-22.509893,3.4783063,-9.6458025,0.02303497,0.21124549278846153,2873.444152150819,3
-318.3992,54.288338,-27.287802,16.817303,-25.88234,13.188032,-15.772622,11.957495,-8.727665,9.201735,-25.370825,3.2513194,-10.047361,0.02625765,0.19798677884615384,2900.2970355352736,3
-319.4974,53.52597,-28.545242,23.099966,-22.112898,16.071848,-11.988394,11.914822,-8.009602,14.286652,-26.754833,5.0347223,-8.188135,0.022985918,0.23304537259615385,3256.9952005215473,3
-344.85806,44.61728,-28.14923,20.126013,-25.27473,13.674865,-11.378602,13.424948,-8.30069,12.746098,-24.443933,5.9821644,-7.6619945,0.022653628,0.2182391826923077,3052.587262527571,3
-340.7442,52.220837,-26.666128,20.817202,-20.590092,15.234613,-12.522972,15.129155,-6.5541515,14.781237,-22.391552,6.589188,-5.6021314,0.022079516,0.20597205528846155,2944.3324085003073,3
-382.517,37.371666,-25.25924,13.160277,-25.926987,9.126094,-12.9379,13.874332,-4.528055,12.1508255,-24.707287,4.259218,-4.5541368,0.021736206,0.20032301682692308,2771.586713778095,3
-360.4223,33.080025,-27.801577,11.76154,-25.597092,10.077118,-11.291707,12.755752,-4.995507,10.8667965,-22.07547,5.2077174,-4.7585177,0.022113763,0.20726412259615384,2838.9096082492047,3
-339.8872,46.836697,-25.939325,15.3227825,-25.691402,11.915752,-11.564786,14.983863,-4.721592,12.571302,-24.420092,4.63568,-4.6174645,0.020956993,0.20835336538461538,3048.037176565095,3
-287.46225,44.830887,-31.634905,17.954187,-28.744558,13.630276,-13.774317,18.502354,-4.8050885,15.828339,-25.345947,5.421497,-5.2297606,0.02585184,0.25753079927884615,3422.9888229036105,3
-360.89597,36.015934,-27.918478,14.878957,-26.315619,14.85102,-12.019076,16.993439,-5.4720335,13.151842,-22.92955,5.2765326,-5.013994,0.021214936,0.21771334134615383,3040.3121843182507,3
-388.5817,38.6298,-23.006393,13.891817,-25.721773,10.58505,-11.268106,14.561989,-5.4721622,12.329631,-20.798172,3.2184298,-5.0204625,0.020856567,0.20428185096153847,2762.8668844611275,3
-346.38184,47.50939,-26.576185,13.458905,-32.06074,14.147652,-14.023656,18.731092,-6.192735,12.879491,-26.651161,4.2220774,-4.7646437,0.020257132,0.22466571514423078,3141.9051489127014,3
-339.17844,41.576855,-28.378027,15.278946,-27.011002,12.706527,-13.871477,16.943832,-5.04025,13.399014,-25.733204,3.6916463,-5.4794054,0.022049725,0.22008713942307692,3164.0252552038983,3
-338.47714,43.299904,-24.65349,14.7587,-29.121086,11.426867,-13.98474,15.014824,-7.9473577,12.847123,-24.459686,4.515938,-6.7974076,0.02316289,0.2207294170673077,3163.0512400330254,3
-311.97177,47.009293,-27.484383,15.914517,-31.111866,12.733719,-14.391076,18.514324,-7.400072,10.503178,-25.402697,7.4373813,-6.05711,0.023776315,0.23851036658653846,3357.8550973016872,3
-318.8553,48.224785,-25.711962,16.032562,-26.336042,13.126589,-11.171383,18.849117,-6.299635,11.222075,-25.634441,3.5721667,-7.014706,0.023505835,0.2200646033653846,3245.7516287972626,3
-345.40393,43.738056,-26.623198,14.715729,-28.634335,12.716902,-13.842769,17.270065,-6.834223,13.05323,-22.851528,5.577087,-5.014848,0.02264884,0.22869591346153847,3146.683585420778,3
-322.07855,46.876976,-28.668396,13.888963,-29.56859,13.2400875,-13.499322,16.368753,-6.799312,12.973301,-25.025429,5.483709,-4.87552,0.02469079,0.22999173677884616,3284.978791336745,3
-347.59842,45.386467,-25.80227,13.880649,-28.382196,12.641644,-13.598109,15.693726,-5.0999346,14.137056,-24.148659,4.5831146,-4.576853,0.021710902,0.22385817307692307,3120.8311213470092,3
-341.96136,38.914978,-28.703587,17.873962,-29.581553,12.072204,-16.045004,12.740075,-6.0366015,11.643539,-24.134007,6.5540442,-6.7190237,0.022179848,0.2402569110576923,3211.03202282752,3
-349.4259,35.11603,-29.068424,10.230703,-28.371412,10.252949,-14.561838,15.640116,-5.6957784,14.320829,-25.792685,4.423575,-4.882039,0.023122601,0.2223182091346154,3112.4597092767335,3
-313.36407,46.704643,-28.568272,13.799693,-31.397493,14.816175,-14.417903,15.899645,-7.1029606,13.778754,-26.224201,4.713682,-7.1364894,0.023911998,0.24572190504807692,3343.856962138017,3
-312.9489,44.855785,-26.8905,16.35774,-31.184616,13.456543,-19.162872,17.760881,-6.364881,12.6923895,-27.711523,6.916149,-5.586888,0.022148319,0.2436748798076923,3432.940382619492,3
-339.75583,48.26782,-29.305492,11.8770895,-32.78617,11.130776,-14.033541,15.843882,-7.37759,10.250146,-26.118074,4.2596493,-3.9403799,0.022696903,0.21339768629807693,3055.382399382914,3
-342.59393,43.430298,-27.446901,15.616164,-26.218445,13.285004,-12.396745,14.043437,-9.733115,11.70742,-27.461012,2.5630572,-4.436885,0.021631671,0.21878756009615385,3103.5915283308545,4
-330.44028,44.432594,-27.291399,14.87879,-27.852013,13.952274,-13.038947,16.029615,-8.7387,15.365987,-25.730145,4.4669585,-6.3343263,0.021960974,0.2489295372596154,3355.232606772073,4
-347.25696,37.550667,-31.642536,15.149114,-28.797424,12.895123,-13.211352,13.9521055,-9.319129,15.413504,-24.888052,6.086875,-6.8804,0.02119306,0.23930288461538463,3232.3231753658483,4
-318.5116,44.14901,-31.54753,18.79754,-29.920559,14.81143,-12.891023,17.78867,-10.274852,15.678916,-25.410276,8.271813,-6.3540206,0.020611903,0.26053185096153847,3486.989956895165,4
-358.8979,32.997475,-28.34401,16.641148,-26.455318,11.335519,-10.7077055,14.14459,-8.422268,13.794203,-23.904501,6.10651,-6.499562,0.022101214,0.2400841346153846,3096.1125944912487,4
-336.1431,33.57908,-29.081741,14.522382,-30.054533,11.458375,-11.750037,16.49068,-8.401284,15.046168,-24.546791,5.84009,-6.2754154,0.02191192,0.25712139423076924,3346.219646396225,4
-317.08136,38.086548,-32.929684,17.969831,-28.669413,16.492136,-12.677541,16.774973,-8.26307,14.407546,-24.407747,8.659501,-7.3807273,0.022982499,0.2573993389423077,3440.3432922232146,4
-329.6908,39.44451,-29.168352,21.300774,-27.100939,16.320648,-14.666287,14.445614,-10.078136,14.00126,-26.944275,4.564591,-8.258709,0.02189105,0.2513033353365385,3444.3952580690284,4
-295.4667,37.769596,-34.96068,17.110346,-32.312153,13.897834,-17.393208,13.140424,-7.9235935,16.495075,-28.993326,5.826324,-4.5185537,0.02404598,0.2684495192307692,3586.7747243060317,4
-362.93463,36.319748,-28.477436,14.384675,-27.173216,13.919601,-14.412825,13.507567,-6.837131,12.851985,-25.275747,5.47075,-5.9547095,0.021038005,0.22481971153846153,3072.889546300641,4
-300.85236,45.33342,-25.330584,16.708248,-26.442717,15.034904,-14.610026,14.168281,-6.5315695,16.268955,-26.899004,5.175145,-6.3170633,0.024461944,0.23997145432692307,3375.4817767627205,4
-331.62393,34.92981,-31.216959,16.231873,-29.120472,15.350846,-15.140755,13.998897,-7.677863,14.98403,-26.659916,5.7762265,-6.637924,0.021610208,0.25389873798076923,3357.945967855612,4
-329.21594,46.378254,-25.767435,16.41419,-30.721136,11.56759,-13.766829,17.743185,-6.76027,16.42893,-26.20641,5.4714203,-4.7741923,0.023198733,0.2423377403846154,3302.0085763676498,4
-316.1678,37.55353,-30.231356,15.045186,-32.43909,12.045675,-13.038603,16.130669,-9.133917,17.009811,-25.982155,6.2484617,-6.799089,0.023495376,0.259130859375,3516.484005815475,4
-310.22513,40.419067,-31.864645,16.387842,-31.772701,9.540989,-14.305175,14.660451,-6.499702,15.88282,-25.30272,5.141477,-5.536758,0.02508479,0.2474646935096154,3356.4537126167857,4
-308.49435,49.422844,-23.95403,17.316248,-25.483534,10.926431,-9.891995,15.234985,-7.786549,16.284662,-24.49354,6.234327,-4.938275,0.024277126,0.24445988581730768,3296.7681081139053,4
-310.8744,48.39897,-27.841583,18.274075,-28.990309,15.663491,-13.477345,19.544912,-7.341625,17.481453,-24.80752,5.506677,-4.431218,0.022353953,0.24222881610576924,3355.2993468044674,4
-327.18988,36.961426,-28.055676,15.51645,-27.889334,10.802306,-11.117234,13.7221155,-6.0049973,15.124083,-27.041021,4.019921,-4.3929467,0.024518339,0.2369403545673077,3196.237707547094,4
-346.11887,33.5151,-29.612658,14.38387,-27.624262,12.224617,-14.197669,15.318456,-7.275617,16.284239,-27.87576,5.4796095,-4.504264,0.021143956,0.24907977764423078,3398.799115663385,4
-328.2384,43.041046,-26.608936,18.73825,-27.31181,12.714324,-11.4296255,16.921608,-8.851231,14.416154,-26.665524,4.8919334,-7.446226,0.022365827,0.2386192908653846,3323.5974244502345,4
-353.1589,30.6279,-32.125637,11.390516,-28.22772,8.91394,-12.94738,13.875708,-6.3654532,15.3158655,-25.861038,5.204906,-4.801402,0.02197379,0.2283428485576923,3168.6501554257625,4
-350.05634,28.357576,-28.523865,9.711107,-25.918163,7.8445883,-12.050872,11.090774,-5.932667,15.430146,-23.047064,4.0265403,-4.111057,0.023357332,0.22603665865384615,2981.000868848163,4
-310.29724,48.143803,-31.887568,15.00541,-29.207336,14.591407,-14.315867,14.269451,-8.27484,15.990077,-27.288038,4.762303,-6.0905595,0.023940725,0.2350398137019231,3324.610733321139,4
-355.42264,33.26926,-31.58889,12.196287,-28.571493,10.121503,-13.276169,13.123254,-6.691006,14.872978,-24.714619,5.410472,-5.2204776,0.021756759,0.22506760817307692,3076.83109307847,4
-351.72668,40.56688,-27.862562,13.624387,-25.658937,12.39302,-10.623997,12.162807,-7.850931,14.918135,-27.555075,4.3804116,-4.265199,0.021615602,0.22090594951923076,3144.6547302651775,4
-337.51196,29.694859,-31.802893,13.023505,-28.378464,11.646792,-12.399449,12.342851,-5.818889,15.174155,-24.802162,5.3656673,-4.912882,0.024334824,0.23505859375,3181.1272066998467,4
-330.3608,24.506441,-35.7836,11.880936,-27.69545,12.045721,-13.999854,12.65104,-7.26566,15.745694,-27.250515,6.2414784,-4.035632,0.025898034,0.2559157151442308,3261.5157709589575,4
-341.9925,16.389477,-36.82484,7.9763165,-28.966259,8.923757,-13.682321,10.384925,-7.804032,14.80846,-24.405499,6.3000846,-5.0457006,0.02670116,0.247998046875,3187.8671734271347,4
-344.97607,37.10491,-28.88987,13.191096,-28.158865,13.4721155,-13.132608,13.139674,-8.141054,14.402175,-25.619032,6.31805,-3.9248981,0.021796817,0.24033578725961538,3261.7051295426827,4
-339.43735,39.859497,-30.04696,14.7477255,-28.70598,9.859215,-13.099082,14.385147,-8.712549,14.569637,-25.566866,4.7841954,-6.10897,0.022757608,0.23584735576923077,3186.469378839159,4
-371.51654,29.524872,-32.179543,15.244247,-24.141668,8.587982,-15.2957945,14.7099085,-8.58734,12.038549,-22.974676,5.586522,-5.0333276,0.022708418,0.22582632211538461,2925.375529847383,5
-291.98486,31.94686,-34.911446,12.892386,-31.072805,8.942899,-15.195425,16.703226,-9.39163,14.912775,-24.317606,6.562802,-4.5942082,0.029460317,0.2626164362980769,3364.8845726174113,5
-418.90155,16.021004,-30.723299,9.558747,-23.339495,8.425435,-11.291876,12.644717,-5.528644,11.75683,-21.200016,5.697275,-2.1222084,0.023304686,0.19496319110576923,2526.9425776614594,5
-364.8982,25.553986,-30.405825,9.446155,-26.377724,9.709231,-12.488852,15.258942,-7.518237,10.909489,-24.731218,5.8062563,-4.3071346,0.025248943,0.20540489783653845,2823.5232187517254,5
-322.32315,29.406975,-29.749706,14.221221,-28.931187,8.005589,-16.29585,17.703094,-7.99597,14.981691,-26.929583,5.99934,-6.18847,0.026897106,0.2496319110576923,3259.3050826878407,5
-287.9436,34.023994,-35.131134,14.239998,-29.59452,9.074014,-15.914264,14.932282,-9.31605,13.680607,-26.915627,6.8495183,-6.265839,0.029729223,0.24974459134615384,3295.5552641895633,5
-296.3363,30.375742,-37.048626,14.656803,-30.317282,9.113792,-16.612875,16.49938,-9.303608,12.802126,-27.84467,8.379434,-5.3544445,0.027642572,0.2591984675480769,3414.243448251351,5
-278.76694,44.53207,-37.63717,17.225204,-31.339153,12.726524,-18.215693,17.374207,-10.484474,14.11825,-27.033422,7.7179837,-5.7310014,0.02898335,0.25281325120192305,3420.3050029286564,5
-275.12674,54.68626,-28.70065,22.73978,-27.58413,12.738237,-15.591349,11.908309,-13.853769,8.636476,-33.350758,0.94159156,-12.05369,0.02727438,0.22463942307692308,3202.2957975908575,5
-296.83365,34.868214,-33.978447,15.134507,-30.035757,12.399491,-13.832855,14.582158,-8.030967,14.016726,-26.103876,7.3611507,-7.6214542,0.029576212,0.24783278245192308,3276.3227295287,5
-320.8518,25.949024,-37.272057,8.631264,-30.920277,10.603063,-13.575126,14.615133,-6.502507,12.573987,-23.362478,7.0055428,-4.914246,0.02735471,0.22644981971153846,3007.411429780692,5
-342.5511,25.853577,-36.93256,10.101202,-32.395153,8.907657,-13.872748,14.536936,-7.3592277,11.830925,-23.662098,7.3616257,-4.4359074,0.026347479,0.22910531850961538,3002.7411940223465,5
-317.64575,39.71895,-33.6763,15.079309,-29.926182,9.626575,-15.699982,16.56567,-7.976415,13.89035,-26.297747,6.157297,-5.1316442,0.026307238,0.22974008413461539,3158.2594095508853,5
-250.97269,35.24851,-37.587654,15.720357,-30.049894,12.94731,-17.444172,19.303846,-5.9058495,13.554522,-28.333635,6.530851,-6.59155,0.034693833,0.2636530949519231,3527.194804921735,5
-337.1106,36.692696,-29.36294,16.99184,-27.2871,10.648497,-14.108257,17.550676,-7.260792,12.028266,-24.779085,4.899378,-6.0017424,0.025421062,0.22271634615384617,2984.725692979379,5
-327.85577,32.617783,-35.1632,13.577374,-30.358913,8.089784,-15.772678,13.9861,-7.302557,11.909233,-25.58024,5.4360185,-5.13946,0.028198568,0.23487079326923077,3050.3083648406255,5
