mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spec_mean_1,spec_mean_2,spec_mean_3,spec_mean_4,spec_mean_5,spec_mean_6,spec_mean_7,spec_mean_8,spec_mean_9,spec_mean_10,rolloff,bandwidth,flatness,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,energy,label
-316.99814,22.600483,-43.885406,22.264742,-9.871718,16.382103,-29.341381,5.6802015,-9.971974,19.158298,-20.726782,6.096393,-7.4181614,-21.556532,-25.530382,-41.56189,-38.973866,-32.81106,-24.80898,-21.094852,-17.044025,-17.798952,-20.635319,5805.5782277960525,2076.9610458708207,0.170803,0.59490836,0.51523477,0.39007646,0.2475241,0.21453165,50.27096,28
-358.89587,14.666733,-45.290108,14.252002,-11.082131,19.267899,-25.726763,5.7351427,-11.906427,16.758352,-17.815084,8.64759,-5.502895,-24.93192,-28.599344,-44.613625,-41.893032,-37.61338,-30.006187,-27.903471,-24.270247,-23.833015,-24.960754,5485.1868318256575,1921.983459656198,0.24480571,0.57073367,0.46146357,0.40904382,0.30278638,0.24119538,39.3637,28
-337.01215,6.3886657,-46.270565,16.432129,-10.306374,16.535702,-24.24685,7.3562303,-9.4861555,16.830626,-21.141272,6.543931,-6.1614857,-24.484755,-28.354025,-44.393894,-40.33182,-36.913956,-29.979137,-26.81671,-23.799522,-23.180544,-24.047794,5700.972193667763,1950.9252348594891,0.25187433,0.56697834,0.49579713,0.3824915,0.23469196,0.21217373,45.417538,28
-352.47787,15.933345,-43.08666,16.391142,-12.690484,14.997633,-25.686182,5.6345105,-10.068481,18.638554,-16.998793,8.893283,-6.725862,-24.001701,-28.199936,-44.36519,-42.200752,-38.697533,-31.57512,-24.901527,-22.743107,-24.370228,-26.385685,5559.759714226973,1944.5255544719832,0.24832615,0.5275419,0.5041057,0.35230255,0.2334081,0.21222807,42.4823,28
-350.73203,51.7587,-42.986996,-5.333811,-4.9307756,-0.15982372,-3.7369118,4.2000585,-9.60855,1.4450738,-8.288855,3.1991882,-3.5856779,-34.679516,-28.074936,-28.528948,-29.303398,-27.524574,-23.530201,-22.8555,-22.764072,-24.70421,-24.586586,6077.576583059211,2542.2531441761894,0.09046844,0.6209616,0.64266545,0.67274374,0.6721466,0.6226679,54.960518,28
-361.4802,41.843792,-33.508175,9.468292,-2.1197176,4.855525,-5.6159005,-4.5474887,-6.4003534,7.205156,0.3559071,2.5876722,-0.50956213,-27.669018,-20.80054,-22.011593,-22.611526,-22.98368,-22.70337,-21.129776,-21.220984,-22.553745,-22.290565,6199.6358449835525,2532.625528477446,0.12540007,0.5536458,0.50682265,0.47654226,0.4896787,0.5000413,63.873535,28
-356.89194,37.99628,-33.686337,13.300171,0.10645098,2.623593,-7.4937997,-3.8255293,-6.368969,2.5737681,-2.253886,7.0922894,-4.683294,-29.55281,-23.53005,-23.883772,-23.518509,-23.872995,-24.080742,-22.094814,-20.164371,-22.27579,-22.11184,6352.408254523027,2560.6869172107627,0.13033512,0.66009676,0.5872572,0.57899666,0.6006325,0.646418,45.005524,28
-386.6225,48.206627,-27.802097,20.375244,1.0651164,1.0268524,-8.643159,0.7972498,-7.7726383,1.9839398,-4.915648,5.5539703,-2.092685,-30.105068,-22.807219,-22.530102,-22.992632,-24.262997,-24.829636,-22.081327,-20.379719,-21.198854,-21.438871,6148.749486019737,2534.0080538959633,0.11897965,0.6518373,0.6414339,0.6201435,0.5788682,0.6096955,48.410305,28
-360.83664,39.664894,-34.59797,7.532121,-0.2915021,4.521148,-1.954584,2.0864246,-9.2594795,2.6934128,-3.3410509,4.654737,-3.2909055,-30.587816,-24.16665,-24.059755,-24.090952,-24.467522,-23.879705,-23.089437,-23.036724,-22.919325,-23.559025,6365.8948396381575,2569.5399046027833,0.12524739,0.5949954,0.6191379,0.6385442,0.6460909,0.69511545,108.58273,28
-377.5496,36.73519,-29.210026,12.45174,2.4092202,6.1346526,-5.3742437,0.09301009,-9.54294,5.143494,-6.7853675,2.1177442,-4.3824134,-31.500326,-25.048038,-25.086506,-25.649427,-25.482569,-23.539265,-21.897612,-22.768549,-25.101646,-24.219263,6569.440275493421,2621.3378056209854,0.13538894,0.50908333,0.5783714,0.54523426,0.49820828,0.55877566,42.787056,28
-407.35645,57.555126,-22.9159,9.329935,0.8694711,4.125265,-9.374414,-0.8182792,-11.264194,5.6187797,-6.1934648,3.7496128,-5.052362,-33.67614,-26.610073,-26.359093,-27.33323,-26.198603,-25.016256,-25.404476,-23.89773,-23.411886,-23.434591,6025.2168996710525,2583.0054488641495,0.10355342,0.6305891,0.6938759,0.52297044,0.50272155,0.5399523,28.791485,28
-373.20193,35.861317,-27.826122,9.433412,2.9550936,6.5956073,-6.7567673,0.6503441,-8.883093,5.6793637,-6.453675,4.4002295,-3.3923097,-30.221863,-25.005653,-24.800117,-24.402678,-24.208895,-23.33445,-22.212652,-22.402878,-23.256495,-23.64646,6706.686112253289,2661.5281612375443,0.13532631,0.62823224,0.59743017,0.561355,0.5605471,0.6179961,47.69,28
-416.50946,57.011486,-24.56233,11.795995,1.3583107,3.943914,-8.241516,-0.5759277,-7.413509,5.281765,-6.8410754,5.29669,-2.6770718,-32.528458,-25.843851,-25.768229,-26.077765,-26.490067,-23.840237,-24.405436,-24.4425,-24.2744,-23.752365,6157.8160978618425,2595.225555804531,0.10255511,0.5559308,0.60599214,0.59190446,0.62734276,0.57132864,35.461323,28
-336.50574,29.604557,-39.529655,1.992966,-3.2111917,7.4635468,-6.665441,-0.107071824,-10.669768,6.1186824,-5.5566225,3.4816773,-3.3635738,-34.079964,-26.648273,-25.491457,-25.7339,-25.83895,-24.436714,-25.306662,-26.05175,-24.837845,-23.103395,6826.478721217105,2634.8621940437492,0.141959,0.61719763,0.6300661,0.5972687,0.6103109,0.62523204,41.93796,28
-355.08823,49.4399,-33.448147,12.809253,-3.297418,3.4466658,-6.4067287,3.4728947,-12.300068,3.639569,-6.3458,3.4511065,-3.2327607,-33.194057,-26.611807,-26.631954,-24.101301,-23.966257,-20.13828,-17.22736,-20.950539,-23.934742,-21.924511,6131.1829255756575,2523.3013001175523,0.11376632,0.610516,0.6873074,0.6464842,0.64868027,0.64249384,47.883156,28
-356.36438,58.477165,-35.090004,-0.2518002,-6.891056,2.2166505,-0.009072264,3.0293725,-13.5459385,-3.2820861,-5.85251,4.5476885,-4.6766286,-31.587137,-25.976835,-24.970276,-25.687908,-27.10967,-24.006474,-23.84066,-25.186773,-25.015162,-23.701933,5874.144479851973,2548.517041209788,0.09060359,0.5616446,0.7199136,0.63498974,0.5913386,0.5678425,54.816303,28
-343.64627,32.048023,-34.50346,14.539173,0.29476196,5.6078324,-7.14173,5.1778164,-9.165047,3.8122847,-7.318874,4.6074014,-5.1014466,-28.816467,-24.645159,-24.897875,-24.61675,-22.957209,-18.354269,-19.958912,-23.793625,-24.254381,-22.928703,6743.405890213816,2617.0312292808408,0.14643633,0.5791029,0.62766844,0.73520607,0.64050704,0.6296647,45.48109,28
-375.95108,40.249897,-22.849276,13.805181,-1.6017294,5.9272437,-7.1450543,4.3086786,-10.376643,6.5829277,-6.5414543,4.230549,-2.1330469,-31.158978,-26.281622,-24.061451,-22.915802,-20.107582,-21.338606,-22.725502,-21.504768,-21.264526,-22.521107,6679.599609375,2666.268275606819,0.12409739,0.5549504,0.5162168,0.52090484,0.60754734,0.71248627,84.82742,28
-396.83252,54.193127,-26.699877,6.294517,-3.3645704,6.4217143,-6.1327767,1.6995885,-11.599054,3.9567614,-4.4759274,1.8132412,-1.7483956,-33.540886,-28.62744,-26.661177,-24.487106,-25.109861,-23.574862,-22.555368,-23.563017,-23.052551,-24.169703,6020.4569284539475,2544.747995459124,0.11047461,0.53022933,0.60284704,0.61320996,0.59421194,0.7027026,36.693565,28
-425.42578,62.390694,-19.819159,13.840076,-1.1652615,5.1956215,-3.1309786,1.9238442,-6.3346643,1.9962915,-3.5208924,1.4863845,-1.8378087,-33.584038,-26.329554,-25.732252,-24.837477,-23.849031,-22.383598,-20.177452,-22.144154,-23.65341,-23.29387,5849.211297286184,2538.5977957577443,0.10455175,0.70738244,0.6481177,0.5880368,0.62718254,0.6154646,46.530945,28
-341.68936,35.919327,-32.636517,5.621119,-0.85254145,7.3166833,-4.2749863,1.7469388,-7.6247473,5.736324,-4.6432543,3.2647882,-1.1035455,-30.829296,-23.578619,-21.574194,-21.390482,-18.327621,-16.868948,-20.055626,-21.91866,-20.720549,-21.02786,6619.5333059210525,2639.1283687632854,0.13366446,0.50762033,0.51010084,0.5261549,0.5194201,0.6225439,63.34689,28
-363.40515,30.749092,-32.913982,5.958678,2.132504,8.952312,-5.723658,1.7076716,-8.45226,6.376106,-6.1252813,3.034267,-3.336267,-31.07773,-23.535824,-22.65981,-20.891306,-22.41204,-21.277834,-22.985735,-23.69144,-25.243433,-25.08079,6993.3043791118425,2707.1711273780334,0.1427762,0.60318696,0.55966574,0.5283346,0.5148664,0.59196025,50.312103,28
-399.65863,45.822247,-18.343107,14.455849,5.2504067,3.847587,-9.476824,4.1804914,-9.065177,4.23737,-7.133143,2.7374349,-3.2921603,-31.145842,-25.271927,-22.74167,-21.274904,-22.39994,-20.568502,-20.659811,-22.785927,-22.59945,-22.798862,6537.367136101973,2690.7933901052716,0.11550496,0.47944734,0.5195749,0.5568989,0.53986436,0.5794099,44.345184,28
-414.6468,55.923145,-21.346563,10.348352,0.68270403,3.4587274,-6.056386,3.393955,-9.000501,5.6442575,-3.4876459,4.764724,-3.350326,-33.780876,-27.55846,-25.257828,-21.534014,-22.389086,-24.059309,-23.622646,-23.768873,-24.243698,-23.718838,6105.683079769737,2599.3880870078933,0.10492183,0.6224993,0.59945637,0.5716845,0.53156877,0.57340944,37.298225,28
-378.7131,41.552433,-35.022366,11.034125,5.03167,6.085744,-9.862186,0.21754885,-7.5815434,10.062952,-6.3759575,3.3189495,-5.1625338,-32.579224,-25.550102,-23.876953,-21.833195,-23.147802,-23.406746,-22.796574,-24.374966,-24.430182,-24.007948,6506.200657894737,2601.0636440714825,0.12509948,0.5301105,0.5156104,0.54234475,0.53613645,0.59428084,28.952585,28
-350.05765,35.574146,-37.28273,5.7938933,4.7352743,8.630866,-10.572008,-2.8942735,-7.6643457,11.556911,-3.6764908,0.88268024,-5.0413427,-30.282728,-24.12101,-21.410088,-20.195807,-21.388704,-21.214481,-20.760693,-22.298468,-22.360382,-24.039476,6539.293791118421,2584.850623861834,0.13895403,0.49499857,0.53176314,0.5040417,0.5110071,0.5603168,64.878914,28
-364.43478,56.06708,-31.186523,3.5946054,-0.50406456,4.528479,3.6599612,4.129635,-11.433435,-0.50654304,-4.452009,4.0363317,-4.9312787,-32.051014,-25.846035,-24.278566,-25.380579,-25.321962,-23.666666,-21.34769,-21.974365,-21.48893,-21.214409,6103.756424753289,2607.9906741734044,0.08460438,0.5557769,0.5760822,0.5972672,0.63406354,0.6894642,72.13574,28
-385.55188,41.01002,-25.580479,13.692918,2.2773652,2.301659,-7.684807,5.182879,-7.0387964,6.2016177,-3.0819867,5.4076595,-2.0672503,-32.02193,-23.811228,-20.750957,-20.240068,-19.809338,-19.465523,-19.884653,-21.076462,-23.451887,-22.923656,6369.634817023027,2603.8672080214947,0.12937012,0.6433058,0.6279829,0.657274,0.6653388,0.652016,37.918972,28
-378.15326,60.358448,-34.22789,-2.015477,-7.506314,1.0058398,-0.8972517,3.8566804,-7.392679,-2.3300545,-6.3775067,5.573928,0.40222594,-31.153217,-26.25405,-25.109797,-25.754597,-24.810478,-24.162552,-23.089058,-23.067036,-25.78525,-26.294699,5903.497635690789,2562.298830369622,0.09006595,0.6218909,0.6932376,0.76762754,0.72954077,0.56106406,30.376492,28
-376.8124,52.38084,-33.51058,7.1610646,-3.6739416,7.4400725,-0.9810473,-6.062546,-11.370869,2.808458,-0.56397,2.1665895,-1.5623022,-31.97206,-25.176437,-24.369688,-25.391558,-24.578266,-23.273195,-22.23351,-22.789793,-23.598513,-23.900503,5978.750513980263,2550.380947195219,0.09870189,0.52698255,0.59650666,0.63574904,0.58467823,0.6066241,62.948753,28
-340.2881,37.262077,-35.184338,9.502753,0.61068386,7.6978188,-3.3033864,0.9762756,-10.198289,5.3472958,-1.4426732,3.4962795,-3.364991,-29.596302,-22.71185,-21.91219,-22.041216,-20.850597,-20.986256,-18.833439,-20.067327,-21.232767,-21.29453,6522.4072265625,2599.1362351617095,0.1340753,0.54326665,0.51154554,0.5794228,0.5830633,0.631182,66.62138,28
-395.43243,59.21294,-26.973253,8.788133,-2.0724514,4.060499,-7.126711,-4.392421,-8.577383,5.24022,0.06622471,5.9965296,-1.3780267,-30.973864,-24.998062,-24.570791,-23.941126,-21.216,-21.844297,-21.271624,-22.45612,-21.996353,-22.087063,5820.6514699835525,2521.362123989046,0.101615794,0.53386927,0.4904292,0.6047897,0.6008231,0.6016496,43.418594,28
-363.77155,42.391075,-30.866438,8.416302,-0.55758786,4.320317,-7.136929,-4.192424,-8.5416765,6.534267,-3.1481786,4.742687,-3.0883076,-28.085325,-22.874275,-23.902845,-23.906958,-23.99397,-23.00825,-22.95859,-22.406168,-23.034246,-21.48251,6479.454152960527,2625.0913483276345,0.12710167,0.55073726,0.56540805,0.5908057,0.54057676,0.5271926,67.645424,28
-310.6143,21.954662,-41.66985,8.0018425,0.69174004,7.5342126,-9.031642,-7.4671445,-4.676787,10.153817,-2.3524024,5.1044683,-2.5851882,-27.331795,-19.277695,-19.411697,-21.086712,-21.032621,-21.606,-19.960814,-20.528168,-22.554907,-22.198902,6802.5655324835525,2611.44203516485,0.14771272,0.5295479,0.51868874,0.56988853,0.5271565,0.44199115,81.35901,28
-282.86734,28.010378,-43.038242,18.48592,-19.768051,20.592281,-26.12082,12.76533,-16.737465,17.780983,-19.55452,7.6329784,-7.45232,-18.405952,-22.346865,-42.001556,-35.94052,-33.4342,-25.392643,-19.978771,-16.072353,-15.543663,-17.258406,6473.674187911184,2320.4436516887727,0.11027571,0.62841386,0.54727435,0.55459493,0.40105787,0.36531729,47.557785,29
-374.86765,10.406376,-37.16781,13.380906,-15.311819,17.666964,-25.938847,8.230582,-12.09716,14.482175,-16.725182,7.2120657,-5.3142977,-27.009705,-30.543203,-47.039207,-44.20922,-39.61381,-33.49652,-29.80989,-25.351068,-24.007242,-25.144238,5274.048108552632,1808.9149624975319,0.325367,0.47760785,0.45352033,0.45033926,0.3237696,0.24645625,37.548134,29
-323.37006,5.822989,-43.144157,14.790127,-13.7377825,18.059185,-27.563477,12.684895,-9.789034,17.79492,-20.286478,6.8764687,-5.6785297,-24.047571,-28.285746,-43.79943,-40.30539,-37.580254,-30.036238,-25.761814,-21.523005,-20.136583,-22.225014,5819.631476151316,1983.617085193769,0.25956476,0.5067555,0.37895712,0.3216845,0.23582032,0.24432795,49.122158,29
-332.08163,10.838996,-45.794903,15.613234,-16.846537,17.022081,-29.266748,9.772217,-11.435299,18.924356,-19.437155,7.314516,-4.531595,-24.327375,-28.09283,-43.842667,-39.582497,-37.20434,-32.234905,-27.95166,-22.82495,-20.571758,-22.770864,5698.478875411184,1947.8746639435008,0.25250536,0.5988269,0.44183004,0.38579836,0.2736479,0.22635964,45.44182,29
-378.3885,7.825776,-42.459217,17.127293,-9.386408,18.468752,-26.41705,8.394926,-9.806419,17.622538,-19.605267,6.0964546,-4.689171,-26.295015,-30.52709,-46.217587,-42.86326,-38.870674,-31.142965,-28.331573,-25.737673,-24.08622,-25.939507,5188.141961348684,1764.008904771395,0.312762,0.5171076,0.3957715,0.32505316,0.22081666,0.18817282,35.590572,29
-369.92297,11.782526,-41.86392,10.1361685,-16.602163,18.158041,-24.384558,9.333869,-11.236197,16.486025,-16.166565,6.9240947,-5.770016,-28.398388,-30.778454,-43.642967,-39.109863,-37.043015,-31.855612,-28.44248,-25.758886,-24.791025,-25.50294,5212.9618112664475,1799.684026153661,0.31828895,0.44622537,0.40245402,0.3222588,0.24078174,0.27671677,50.264645,29
-342.10956,11.399317,-45.319473,16.218567,-14.111339,19.987062,-29.866129,5.9716554,-12.631433,17.17701,-19.89214,7.4410286,-8.564184,-24.970636,-28.227768,-44.949726,-41.4132,-36.740574,-29.944283,-27.664198,-25.256145,-24.196148,-25.329947,5677.852333470395,1942.9292029891121,0.24474354,0.5632579,0.45804736,0.33552486,0.24352238,0.25106606,52.927822,29
-370.7114,5.9551764,-43.835392,14.085689,-13.785611,19.611755,-25.214216,6.9173007,-9.887625,17.308758,-17.079082,7.315519,-7.132373,-27.592268,-30.005852,-42.878105,-41.446545,-38.441936,-32.52737,-29.691872,-26.541185,-25.04961,-25.915756,5199.248560855263,1763.1640100485088,0.31848848,0.54369307,0.4323395,0.36692733,0.24434997,0.20206407,46.433647,29
-343.05542,9.89323,-46.47135,17.630674,-14.869869,17.890743,-28.76138,6.006858,-11.279755,19.102175,-18.443628,7.730996,-6.4666843,-23.684435,-28.095089,-44.229446,-42.251556,-38.179016,-30.639654,-26.483583,-23.862976,-23.213947,-24.555096,5675.132349917763,1936.492483441105,0.24815032,0.52500945,0.49554607,0.4212045,0.29272828,0.23166004,44.862896,29
-332.82184,4.332079,-44.46211,20.612,-13.358653,22.628819,-28.38014,7.1082544,-11.334822,19.619879,-19.077204,6.4418836,-7.953108,-23.64784,-28.000282,-43.23034,-40.559082,-36.912556,-28.165932,-26.099478,-22.812128,-21.922134,-24.272291,5727.378700657895,1927.5766579464093,0.25149876,0.5181996,0.45489433,0.40262964,0.26803455,0.22411329,52.37736,29
-330.4065,12.7578335,-44.41406,20.144852,-11.985376,21.517757,-28.471827,6.8327584,-13.155008,19.989962,-20.158524,8.166822,-8.474707,-21.523607,-25.965296,-45.279797,-41.571632,-36.739243,-28.655855,-25.315266,-20.819,-19.80361,-21.605219,6064.089997944079,2116.5021931018523,0.17559518,0.5768282,0.49873805,0.438154,0.3196079,0.27565953,38.305614,29
-378.42853,7.8998456,-41.33776,16.656958,-13.263798,19.835243,-25.649199,6.4760804,-10.737218,17.22219,-17.787123,8.070962,-5.263311,-27.298681,-31.387741,-46.449944,-43.12419,-40.05773,-32.082462,-29.933676,-27.028114,-24.58918,-25.331474,5174.995374177632,1759.5335290393814,0.3125894,0.5256834,0.49290407,0.43581715,0.26267523,0.2016149,39.75611,29
-333.93005,8.239128,-44.11516,20.468348,-14.814204,20.487623,-26.764513,6.7276573,-11.887081,18.49776,-20.241688,7.135968,-7.695265,-24.205042,-28.01394,-45.141747,-41.95795,-36.922333,-30.17706,-26.480438,-22.971685,-22.086987,-23.623232,5694.738898026316,1918.0068098292975,0.24981943,0.5343907,0.4810265,0.37380022,0.23816524,0.2213767,41.482117,29
-329.47913,11.038154,-43.549675,13.157111,-19.955063,19.967869,-24.401054,12.752074,-12.910374,16.661669,-17.559519,7.8640466,-5.901075,-23.885712,-27.880514,-43.98438,-40.264244,-37.151527,-30.213621,-26.26819,-22.926937,-20.260265,-21.688143,5729.3053556743425,1960.767518019849,0.25372744,0.49090457,0.4495571,0.4551168,0.32246867,0.31347284,46.529247,29
-334.3398,11.372355,-41.50692,21.778536,-12.507765,18.135992,-28.049059,12.132105,-10.705524,19.527569,-19.310541,5.3495193,-6.3560176,-23.944336,-27.653387,-42.532448,-39.84158,-35.2039,-26.821016,-23.250154,-19.558815,-19.36849,-21.60607,5704.1455078125,1956.7410603966864,0.24962835,0.54744494,0.43987617,0.38376817,0.29171824,0.25035104,52.435665,29
-345.7797,18.660458,-35.403366,25.67322,-13.15351,18.755817,-26.023378,10.909036,-12.369874,16.079206,-22.173067,4.045451,-8.15309,-24.260874,-28.111313,-42.567112,-40.71896,-38.435886,-31.74238,-24.46195,-18.5545,-18.403275,-20.378431,5650.879163240132,1968.8762727304409,0.2497842,0.56213295,0.51636523,0.41827103,0.28467312,0.28109932,37.83159,29
-324.76465,25.93189,-30.80886,34.804405,-16.779243,15.217138,-26.963482,11.480755,-15.945038,14.164369,-26.642748,2.4386096,-11.047404,-21.716743,-25.761074,-42.35478,-38.645523,-35.039864,-27.676956,-22.798264,-20.351984,-17.361012,-15.560383,6057.176706414473,2142.5937348233374,0.17573178,0.6019595,0.5998504,0.5407373,0.40101427,0.35758072,39.68007,29
-364.10748,15.339273,-31.737988,25.85,-18.050875,17.095482,-24.001726,12.427885,-13.664121,17.398336,-23.249506,4.0447445,-5.826818,-23.919737,-28.30814,-44.765873,-40.685055,-38.04007,-31.220823,-25.962353,-21.565763,-22.468298,-22.723751,5744.8319284539475,1963.263394771306,0.2531275,0.5298465,0.38977143,0.35669616,0.28901336,0.2610796,33.185104,29
-394.35342,10.590036,-36.051926,20.065817,-13.578577,18.080002,-23.603464,11.934519,-8.261205,16.95211,-18.015116,6.2563066,-4.636889,-28.21887,-31.15459,-44.311474,-41.50888,-37.47017,-30.644968,-26.131138,-24.090223,-24.403002,-25.498064,5191.541940789473,1769.9487131196393,0.31946152,0.51274854,0.451178,0.39356396,0.27878842,0.22948046,37.522743,29
-348.59857,13.294248,-41.74211,19.991465,-16.024874,18.921913,-25.3436,11.250773,-13.32269,17.793362,-19.032433,8.353851,-6.0549755,-24.307491,-28.29518,-43.513157,-42.04176,-37.254524,-29.739843,-25.087343,-22.369497,-22.257408,-23.494421,5702.105520148027,1949.1570221292848,0.248501,0.5704811,0.53156984,0.48960048,0.3577576,0.31007457,42.658287,29
-355.39603,6.545107,-37.459003,25.85521,-10.429983,22.371975,-25.134832,10.197468,-10.55018,20.391329,-17.984043,8.204339,-6.6574745,-23.713978,-27.746412,-43.790718,-39.37455,-36.648663,-29.585878,-22.745577,-21.075958,-20.61955,-20.915215,5782.005037006579,1940.4073563326347,0.2508963,0.5310244,0.47797742,0.371418,0.29341632,0.2996912,34.346127,29
-424.83972,8.683445,-32.294598,19.004541,-10.349708,14.4594345,-23.525427,9.0770855,-9.678633,14.601962,-17.183542,6.0091815,-6.4917364,-30.675262,-34.167458,-47.766705,-45.94542,-41.869316,-34.401665,-30.072317,-27.798355,-27.561714,-29.564037,4831.597450657895,1648.886782965156,0.38756153,0.47535744,0.4157279,0.35729077,0.23695843,0.26686406,36.178425,29
-339.875,9.515986,-39.73032,19.496426,-12.725671,20.062683,-26.818424,10.472818,-9.799623,18.648417,-21.432861,8.225478,-6.6331697,-24.374193,-28.691866,-43.50284,-39.993916,-35.72659,-26.240189,-23.83821,-21.207483,-21.107954,-22.27644,5784.611687911184,1972.0864323622145,0.25244334,0.5608831,0.51394856,0.471777,0.30069932,0.23939641,45.893253,29
-340.87103,17.634256,-36.82408,20.519114,-14.818061,20.44839,-24.663816,11.617812,-9.025302,19.553225,-19.607565,6.108595,-6.6065927,-24.052637,-28.479712,-42.361465,-35.5085,-33.10233,-27.75831,-19.703545,-19.397755,-20.940722,-21.188034,5718.878752055921,1981.5796535301304,0.2530711,0.5227321,0.48310784,0.4555834,0.28849187,0.24631664,38.17595,29
